OrderID,OrderDate,CustomerID,CustomerName,City,Country,SalesChannel,PaymentMethod,Category,SubCategory,Product,Quantity,UnitPrice,CostPerUnit,TotalSales,TotalCost,Profit
ORD101559,2023-09-16,CUST2922,David Wilson,Bristol,UK,Online,Cash,Electronics,Laptop,Lenovo IdeaPad 3,10,261.4,132.44,2614.0,1324.4,1289.6
ORD101560,2023-09-19,CUST1740,Emma Martin,Glasgow,UK,Online,Cash,Books,Children,Kids Story Book,8,9.75,6.8,78.0,54.4,23.6
ORD101561,2023-01-05,CUST2109,Reza Walker,Southampton,UK,Store,Cash,Clothing,Jeans,Regular Jeans,7,117.56,62.71,822.92,438.97,383.95
ORD101562,2023-09-18,CUST2597,John Lee,Manchester,UK,Online,Card,Clothing,Jeans,Slim Fit Jeans,10,60.81,33.7,608.1,337.0,271.1
ORD101563,2023-02-23,CUST1319,Emma Martin,London,UK,Online,PayPal,Beauty,Nailcare,Nail Polish,4,60.88,32.6,243.52,130.4,113.12
ORD101564,2023-02-16,CUST2424,Ali Jones,Leeds,UK,Online,PayPal,Beauty,Nailcare,Nail Kit,2,22.99,12.85,45.98,25.7,20.28
ORD101565,2023-08-03,CUST1381,Emma Clark,Bristol,UK,Store,Bank Transfer,Sports,Running,Running Shorts,9,114.98,87.61,1034.82,788.49,246.33
ORD101566,2023-06-26,CUST2741,John Johnson,Leeds,UK,Store,Bank Transfer,Home & Kitchen,Lamp,Floor Lamp,2,163.11,84.41,326.22,168.82,157.4
ORD101567,2023-01-09,CUST2640,Noah Martin,London,UK,Online,Card,Electronics,Tablet,Galaxy Tab A9,1,485.64,359.01,485.64,359.01,126.63
ORD101568,2023-04-09,CUST2341,David Walker,Manchester,UK,Online,Bank Transfer,Books,Children,Kids Story Book,8,9.63,5.03,77.04,40.24,36.8
ORD101569,2023-01-20,CUST2826,Sara Jones,Leeds,UK,Online,Bank Transfer,Beauty,Nailcare,Nail Polish,10,19.09,13.82,190.9,138.2,52.7
ORD101570,2023-08-29,CUST2273,Noah Johnson,Leeds,UK,Store,Bank Transfer,Clothing,Sweater,Cotton Sweater,9,75.08,49.72,675.72,447.48,228.24
ORD101571,2023-03-02,CUST2548,Ali Clark,Birmingham,UK,Store,Card,Books,Non-fiction,Biography,1,13.73,8.23,13.73,8.23,5.5
ORD101572,2023-06-27,CUST2698,Emma Wilson,Manchester,UK,Online,Bank Transfer,Home & Kitchen,Cookware,Non-stick Pan Set,7,290.45,166.19,2033.15,1163.33,869.82
ORD101573,2023-12-04,CUST2578,Emma Wilson,Edinburgh,UK,Store,Bank Transfer,Beauty,Perfume,Eau de Parfum,2,72.62,48.96,145.24,97.92,47.32
ORD101574,2023-03-03,CUST1897,Noah Taylor,Glasgow,UK,Store,Cash,Beauty,Skincare,Moisturiser,6,14.25,9.12,85.5,54.72,30.78
ORD101575,2023-05-25,CUST2975,David Taylor,Edinburgh,UK,Store,Cash,Beauty,Skincare,Moisturiser,5,76.14,47.63,380.7,238.15,142.55
ORD101576,2023-08-04,CUST2646,David Clark,Leeds,UK,Online,PayPal,Clothing,Jacket,Denim Jacket,1,104.97,60.56,104.97,60.56,44.41
ORD101577,2023-01-03,CUST1716,Liam Brown,Southampton,UK,Online,Card,Books,Comics,Manga Volume,2,24.98,18.81,49.96,37.62,12.34
ORD101578,2023-06-09,CUST2919,Liam Martin,Birmingham,UK,Store,Bank Transfer,Clothing,Jacket,Denim Jacket,2,111.28,71.86,222.56,143.72,78.84
ORD101579,2023-08-15,CUST2279,David Smith,Edinburgh,UK,Store,Card,Books,Fiction,Novel - Mystery,10,27.39,13.72,273.9,137.2,136.7
ORD101580,2023-09-26,CUST1306,Sara Jones,Edinburgh,UK,Online,Bank Transfer,Sports,Football,Football Boots,10,58.11,33.91,581.1,339.1,242.0
ORD101581,2023-04-30,CUST2973,Noah Smith,Glasgow,UK,Store,Bank Transfer,Sports,Running,Running Shoes,6,27.76,16.21,166.56,97.26,69.3
ORD101582,2023-03-30,CUST2167,Ali Brown,Leeds,UK,Online,Card,Clothing,T-Shirt,Basic Cotton Tee,1,45.32,35.83,45.32,35.83,9.49
ORD101583,2023-11-25,CUST2681,Noah Martin,Edinburgh,UK,Store,PayPal,Home & Kitchen,Cookware,Steel Pot,4,207.21,130.09,828.84,520.36,308.48
ORD101584,2023-03-09,CUST1390,Sara Lee,Edinburgh,UK,Online,Cash,Sports,Fitness,Dumbbell Set,10,197.73,107.95,1977.3,1079.5,897.8
ORD101585,2023-12-23,CUST2836,Mina Brown,London,UK,Online,PayPal,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,5,153.29,106.4,766.45,532.0,234.45
ORD101586,2023-04-08,CUST2699,John Brown,Glasgow,UK,Store,PayPal,Clothing,T-Shirt,Graphic Tee,2,16.11,11.52,32.22,23.04,9.18
ORD101587,2023-09-24,CUST2192,John Jones,Edinburgh,UK,Store,PayPal,Electronics,Tablet,Galaxy Tab A9,2,151.9,82.34,303.8,164.68,139.12
ORD101588,2023-04-15,CUST1989,David Taylor,Birmingham,UK,Online,Card,Books,Children,Activity Book,7,10.59,8.25,74.13,57.75,16.38
ORD101589,2023-11-19,CUST1297,Ali Johnson,Southampton,UK,Store,PayPal,Books,Children,Activity Book,7,28.91,20.14,202.37,140.98,61.39
ORD101590,2023-05-03,CUST1232,Reza Smith,Leeds,UK,Store,Cash,Books,Non-fiction,Biography,6,24.44,14.37,146.64,86.22,60.42
ORD101591,2023-01-29,CUST2926,Emma Taylor,Southampton,UK,Store,Card,Books,Comics,Manga Volume,1,26.73,16.65,26.73,16.65,10.08
ORD101592,2023-05-17,CUST1270,Mina Lee,Birmingham,UK,Online,Card,Clothing,Jacket,Rain Jacket,3,26.0,18.38,78.0,55.14,22.86
ORD101593,2023-07-14,CUST2083,Ali Jones,Bristol,UK,Online,Bank Transfer,Electronics,Smartphone,Galaxy A14,9,173.3,96.56,1559.7,869.04,690.66
ORD101594,2023-08-14,CUST2319,Sara Wilson,London,UK,Store,Card,Home & Kitchen,Cookware,Non-stick Pan Set,10,248.96,173.78,2489.6,1737.8,751.8
ORD101595,2023-11-28,CUST2490,Noah Jones,Leeds,UK,Online,Cash,Home & Kitchen,Lamp,Floor Lamp,1,196.68,123.02,196.68,123.02,73.66
ORD101596,2023-06-19,CUST2258,Reza Walker,London,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,2,130.96,92.6,261.92,185.2,76.72
ORD101597,2023-01-09,CUST1676,Mina Clark,Leeds,UK,Store,PayPal,Sports,Yoga,Yoga Strap,8,150.6,98.35,1204.8,786.8,418.0
ORD101598,2023-02-09,CUST1705,Noah Smith,Leeds,UK,Online,PayPal,Electronics,Headphones,Apple EarPods,7,777.87,611.96,5445.09,4283.72,1161.37
ORD101599,2023-01-25,CUST1233,Sara Johnson,Leeds,UK,Online,Card,Clothing,Sweater,Cotton Sweater,9,55.37,41.32,498.33,371.88,126.45
ORD101600,2023-09-18,CUST2391,Ali Lee,Glasgow,UK,Store,Card,Home & Kitchen,Cookware,Non-stick Pan Set,10,172.11,112.48,1721.1,1124.8,596.3
ORD101601,2023-08-14,CUST2718,Reza Martin,Leeds,UK,Store,PayPal,Sports,Fitness,Yoga Mat,4,20.44,13.74,81.76,54.96,26.8
ORD101602,2023-05-04,CUST1844,Ali Wilson,Manchester,UK,Store,Bank Transfer,Beauty,Perfume,Eau de Parfum,4,72.54,53.25,290.16,213.0,77.16
ORD101603,2023-02-07,CUST2255,Emma Jones,Glasgow,UK,Online,PayPal,Clothing,Jeans,High Waist Jeans,7,96.49,52.87,675.43,370.09,305.34
ORD101604,2023-11-24,CUST2896,Ali Jones,London,UK,Store,Cash,Home & Kitchen,Chair,Dining Chair,1,120.37,68.61,120.37,68.61,51.76
ORD101605,2023-09-08,CUST1490,David Johnson,Glasgow,UK,Online,Bank Transfer,Sports,Fitness,Yoga Mat,10,70.02,47.18,700.2,471.8,228.4
ORD101606,2023-06-25,CUST2642,John Brown,Manchester,UK,Online,Cash,Home & Kitchen,Bedding,Duvet Set,9,122.14,81.62,1099.26,734.58,364.68
ORD101607,2023-03-31,CUST1502,Emma Brown,Bristol,UK,Store,Cash,Beauty,Skincare,Serum,2,37.89,22.2,75.78,44.4,31.38
ORD101608,2023-02-06,CUST1889,Reza Jones,Leeds,UK,Store,Bank Transfer,Sports,Cycling,Bike Helmet,1,28.13,21.59,28.13,21.59,6.54
ORD101609,2023-11-12,CUST2758,Olivia Walker,Leeds,UK,Online,Bank Transfer,Clothing,Dress,Casual Dress,7,11.25,5.63,78.75,39.41,39.34
ORD101610,2023-06-25,CUST1591,Sara Walker,Bristol,UK,Online,Bank Transfer,Clothing,Jacket,Puffer Jacket,6,100.95,80.66,605.7,483.96,121.74
ORD101611,2023-10-11,CUST1745,Reza Martin,Manchester,UK,Store,Cash,Beauty,Perfume,Body Spray,3,59.53,30.04,178.59,90.12,88.47
ORD101612,2023-03-22,CUST2404,David Wilson,Glasgow,UK,Store,Bank Transfer,Beauty,Haircare,Conditioner,1,22.0,17.41,22.0,17.41,4.59
ORD101613,2023-04-24,CUST2719,Reza Lee,Edinburgh,UK,Online,Cash,Clothing,T-Shirt,Graphic Tee,5,98.95,66.3,494.75,331.5,163.25
ORD101614,2023-02-09,CUST1427,Liam Martin,Southampton,UK,Store,Cash,Electronics,Tablet,iPad 10.2,10,250.54,126.35,2505.4,1263.5,1241.9
ORD101615,2023-10-28,CUST1696,Mina Jones,London,UK,Store,Card,Electronics,Tablet,iPad 10.2,4,95.02,64.96,380.08,259.84,120.24
ORD101616,2023-08-12,CUST1645,Ali Brown,Bristol,UK,Store,Cash,Electronics,Smartwatch,Fitbit Versa 3,5,95.72,76.39,478.6,381.95,96.65
ORD101617,2023-11-14,CUST1731,Ali Walker,Leeds,UK,Store,Bank Transfer,Electronics,Headphones,Apple EarPods,1,212.04,151.23,212.04,151.23,60.81
ORD101618,2023-12-15,CUST1799,Emma Johnson,Glasgow,UK,Online,Cash,Home & Kitchen,Lamp,Desk Lamp,1,63.42,41.99,63.42,41.99,21.43
ORD101619,2023-04-25,CUST1363,Emma Johnson,Manchester,UK,Store,Card,Beauty,Skincare,Moisturiser,5,11.05,8.07,55.25,40.35,14.9
ORD101620,2023-07-05,CUST1201,Reza Wilson,Glasgow,UK,Store,Cash,Electronics,Tablet,Galaxy Tab A9,6,501.14,263.52,3006.84,1581.12,1425.72
ORD101621,2023-11-19,CUST1881,John Jones,Leeds,UK,Online,PayPal,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,5,257.6,171.07,1288.0,855.35,432.65
ORD101622,2023-02-25,CUST1145,Mina Clark,London,UK,Online,Cash,Clothing,Dress,Evening Dress,2,111.38,86.32,222.76,172.64,50.12
ORD101623,2023-02-09,CUST1835,Liam Walker,Glasgow,UK,Online,PayPal,Electronics,Headphones,Anker Soundcore,9,742.77,388.72,6684.93,3498.48,3186.45
ORD101624,2023-12-20,CUST1638,Liam Taylor,Bristol,UK,Store,Cash,Books,Education,Math Workbook,5,9.23,7.35,46.15,36.75,9.4
ORD101625,2023-02-09,CUST2480,Sara Taylor,Southampton,UK,Online,Cash,Beauty,Skincare,Moisturiser,5,41.57,23.76,207.85,118.8,89.05
ORD101626,2023-12-13,CUST1134,Mina Clark,Birmingham,UK,Online,PayPal,Sports,Football,Football Boots,10,156.24,90.51,1562.4,905.1,657.3
ORD101627,2023-08-25,CUST1625,Liam Clark,Southampton,UK,Online,Cash,Home & Kitchen,Lamp,Floor Lamp,9,223.62,167.98,2012.58,1511.82,500.76
ORD101628,2023-10-16,CUST2287,Mina Lee,Leeds,UK,Online,Card,Clothing,Dress,Casual Dress,3,96.27,56.05,288.81,168.15,120.66
ORD101629,2023-09-19,CUST1063,John Smith,Edinburgh,UK,Store,Cash,Sports,Yoga,Yoga Strap,5,86.31,53.86,431.55,269.3,162.25
ORD101630,2023-08-04,CUST1490,Mina Martin,London,UK,Online,Card,Electronics,Tablet,Galaxy Tab A9,5,433.72,238.64,2168.6,1193.2,975.4
ORD101631,2023-05-27,CUST2670,Emma Jones,Birmingham,UK,Store,Card,Beauty,Perfume,Eau de Parfum,2,38.94,25.44,77.88,50.88,27.0
ORD101632,2023-12-02,CUST1040,Mina Martin,Glasgow,UK,Store,Cash,Electronics,Tablet,Lenovo Tab M10,4,462.83,345.26,1851.32,1381.04,470.28
ORD101633,2023-06-17,CUST2319,Liam Jones,Manchester,UK,Store,Cash,Beauty,Makeup,Foundation,2,43.8,24.93,87.6,49.86,37.74
ORD101634,2023-04-02,CUST2026,Olivia Smith,London,UK,Online,Cash,Beauty,Skincare,Serum,5,54.73,40.46,273.65,202.3,71.35
ORD101635,2023-12-19,CUST1912,David Johnson,Birmingham,UK,Store,Bank Transfer,Clothing,Jacket,Denim Jacket,10,45.13,31.3,451.3,313.0,138.3
ORD101636,2023-02-28,CUST2729,Reza Lee,Bristol,UK,Online,Cash,Books,Comics,Manga Volume,2,10.14,6.11,20.28,12.22,8.06
ORD101637,2023-02-28,CUST1974,Liam Lee,Edinburgh,UK,Online,Card,Beauty,Haircare,Shampoo,10,73.19,56.6,731.9,566.0,165.9
ORD101638,2023-10-31,CUST2133,David Clark,Southampton,UK,Online,Cash,Home & Kitchen,Chair,Office Chair,9,181.09,128.7,1629.81,1158.3,471.51
ORD101639,2023-06-18,CUST2244,Reza Martin,London,UK,Online,Bank Transfer,Clothing,Sweater,Cotton Sweater,10,103.94,81.86,1039.4,818.6,220.8
ORD101640,2023-09-26,CUST2393,Ali Smith,Bristol,UK,Store,Cash,Books,Comics,Manga Volume,6,22.15,14.81,132.9,88.86,44.04
ORD101641,2023-12-29,CUST1367,Liam Jones,Glasgow,UK,Online,PayPal,Sports,Fitness,Yoga Mat,8,88.97,46.41,711.76,371.28,340.48
ORD101642,2023-02-14,CUST2459,Sara Taylor,Glasgow,UK,Store,Cash,Books,Fiction,Novel - Romance,9,19.8,14.6,178.2,131.4,46.8
ORD101643,2023-12-11,CUST1917,Mina Smith,Glasgow,UK,Online,PayPal,Sports,Yoga,Yoga Strap,8,162.93,125.08,1303.44,1000.64,302.8
ORD101644,2023-06-30,CUST2027,Sara Lee,London,UK,Online,Cash,Sports,Football,Football Ball,5,19.78,13.02,98.9,65.1,33.8
ORD101645,2023-06-19,CUST1243,Olivia Taylor,Glasgow,UK,Store,Cash,Electronics,Headphones,Anker Soundcore,5,157.35,88.15,786.75,440.75,346.0
ORD101646,2023-12-22,CUST1901,Olivia Lee,Bristol,UK,Store,PayPal,Clothing,Jacket,Denim Jacket,6,109.02,70.76,654.12,424.56,229.56
ORD101647,2023-07-10,CUST1165,Emma Lee,London,UK,Store,PayPal,Home & Kitchen,Cookware,Non-stick Pan Set,1,232.39,120.68,232.39,120.68,111.71
ORD101648,2023-06-04,CUST2049,Ali Clark,Southampton,UK,Online,Card,Beauty,Makeup,Lipstick,8,36.26,25.46,290.08,203.68,86.4
ORD101649,2023-07-07,CUST2418,Olivia Walker,Birmingham,UK,Online,PayPal,Beauty,Skincare,Face Cleanser,2,15.01,8.97,30.02,17.94,12.08
ORD101650,2023-01-07,CUST2497,Reza Taylor,Birmingham,UK,Store,PayPal,Sports,Cycling,Cycling Gloves,6,22.26,15.48,133.56,92.88,40.68
ORD101651,2023-05-13,CUST2040,Ali Taylor,Manchester,UK,Store,Bank Transfer,Home & Kitchen,Cookware,Steel Pot,9,291.85,218.34,2626.65,1965.06,661.59
ORD101652,2023-08-23,CUST1727,Ali Clark,Bristol,UK,Store,Card,Clothing,Jacket,Puffer Jacket,3,117.21,88.34,351.63,265.02,86.61
ORD101653,2023-02-14,CUST2115,Mina Brown,Edinburgh,UK,Store,PayPal,Beauty,Skincare,Serum,2,69.14,46.54,138.28,93.08,45.2
ORD101654,2023-11-10,CUST1482,Olivia Johnson,Glasgow,UK,Online,Bank Transfer,Beauty,Nailcare,Nail Kit,10,43.87,27.28,438.7,272.8,165.9
ORD101655,2023-09-06,CUST1542,Emma Walker,Glasgow,UK,Online,Cash,Beauty,Perfume,Body Spray,5,66.36,36.8,331.8,184.0,147.8
ORD101656,2023-01-31,CUST2228,Ali Taylor,Leeds,UK,Online,Card,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,9,35.74,28.03,321.66,252.27,69.39
ORD101657,2023-01-23,CUST2525,Emma Wilson,Edinburgh,UK,Online,Cash,Electronics,Smartwatch,Galaxy Watch 4,6,82.72,65.6,496.32,393.6,102.72
ORD101658,2023-06-09,CUST1930,Sara Wilson,Birmingham,UK,Online,Bank Transfer,Electronics,Laptop,Lenovo IdeaPad 3,8,604.77,361.98,4838.16,2895.84,1942.32
ORD101659,2023-12-29,CUST1399,Ali Lee,Southampton,UK,Store,Bank Transfer,Clothing,Jeans,Regular Jeans,8,86.76,64.67,694.08,517.36,176.72
ORD101660,2023-06-07,CUST2230,Ali Martin,Glasgow,UK,Online,Bank Transfer,Clothing,Dress,Casual Dress,7,36.99,27.05,258.93,189.35,69.58
ORD101661,2023-02-08,CUST1618,Liam Walker,Glasgow,UK,Store,PayPal,Beauty,Makeup,Foundation,5,65.33,37.55,326.65,187.75,138.9
ORD101662,2023-03-23,CUST2169,Sara Taylor,Southampton,UK,Store,PayPal,Electronics,Laptop,HP Pavilion 14,2,110.19,61.84,220.38,123.68,96.7
ORD101663,2023-12-22,CUST1878,Reza Jones,Edinburgh,UK,Online,Cash,Books,Non-fiction,Self-help Book,10,12.02,6.25,120.2,62.5,57.7
ORD101664,2023-09-15,CUST1100,Sara Brown,Manchester,UK,Online,PayPal,Electronics,Smartphone,Galaxy A14,10,602.73,370.07,6027.3,3700.7,2326.6
ORD101665,2023-07-25,CUST1879,Sara Brown,Edinburgh,UK,Online,Card,Beauty,Perfume,Body Spray,5,71.33,41.06,356.65,205.3,151.35
ORD101666,2023-03-18,CUST1829,Noah Johnson,Edinburgh,UK,Store,Card,Beauty,Nailcare,Nail Polish,7,38.99,26.97,272.93,188.79,84.14
ORD101667,2023-01-12,CUST2903,Olivia Clark,Glasgow,UK,Store,Bank Transfer,Beauty,Skincare,Face Cleanser,7,70.81,46.55,495.67,325.85,169.82
ORD101668,2023-10-22,CUST2264,John Brown,Edinburgh,UK,Online,Bank Transfer,Clothing,T-Shirt,Graphic Tee,2,51.09,38.83,102.18,77.66,24.52
ORD101669,2023-08-12,CUST2946,David Brown,Southampton,UK,Online,Card,Clothing,Sweater,Cotton Sweater,7,44.13,23.12,308.91,161.84,147.07
ORD101670,2023-01-13,CUST1758,John Jones,Edinburgh,UK,Store,Card,Electronics,Headphones,Anker Soundcore,6,400.43,294.53,2402.58,1767.18,635.4
ORD101671,2023-02-15,CUST1162,Sara Johnson,Birmingham,UK,Store,Card,Sports,Cycling,Bike Helmet,7,15.85,10.71,110.95,74.97,35.98
ORD101672,2023-06-04,CUST2907,Emma Taylor,Birmingham,UK,Online,Bank Transfer,Electronics,Headphones,JBL Tune 510,8,508.01,395.52,4064.08,3164.16,899.92
ORD101673,2023-04-23,CUST2196,Olivia Jones,Edinburgh,UK,Online,Bank Transfer,Electronics,Tablet,Lenovo Tab M10,4,286.25,167.07,1145.0,668.28,476.72
ORD101674,2023-08-21,CUST1501,John Walker,Birmingham,UK,Store,PayPal,Electronics,Laptop,HP Pavilion 14,1,397.15,241.1,397.15,241.1,156.05
ORD101675,2023-01-17,CUST1546,Ali Martin,Southampton,UK,Online,Card,Clothing,T-Shirt,Basic Cotton Tee,8,91.0,63.02,728.0,504.16,223.84
ORD101676,2023-12-26,CUST2307,Noah Clark,Birmingham,UK,Online,PayPal,Books,Education,Math Workbook,8,31.56,23.54,252.48,188.32,64.16
ORD101677,2023-08-11,CUST2382,David Smith,London,UK,Store,Bank Transfer,Electronics,Headphones,JBL Tune 510,3,744.55,468.53,2233.65,1405.59,828.06
ORD101678,2023-12-20,CUST1380,Noah Walker,Birmingham,UK,Store,Bank Transfer,Books,Education,Language Book,3,39.46,22.28,118.38,66.84,51.54
ORD101679,2023-07-07,CUST1869,Reza Johnson,Manchester,UK,Store,Cash,Beauty,Skincare,Moisturiser,5,58.58,38.67,292.9,193.35,99.55
ORD101680,2023-12-10,CUST1904,Reza Taylor,Edinburgh,UK,Store,PayPal,Beauty,Nailcare,Nail Polish,3,66.27,42.61,198.81,127.83,70.98
ORD101681,2023-12-31,CUST2995,Ali Walker,Manchester,UK,Store,Cash,Electronics,Tablet,Galaxy Tab A9,5,644.44,502.05,3222.2,2510.25,711.95
ORD101682,2023-06-12,CUST2934,Ali Wilson,Leeds,UK,Store,Card,Electronics,Laptop,Dell Inspiron 15,8,607.25,445.01,4858.0,3560.08,1297.92
ORD101683,2023-11-22,CUST2556,Olivia Smith,Edinburgh,UK,Store,Cash,Beauty,Makeup,Mascara,1,10.04,5.64,10.04,5.64,4.4
ORD101684,2023-03-15,CUST2843,Sara Smith,Leeds,UK,Store,Bank Transfer,Electronics,Headphones,Sony WH-CH510,2,781.5,553.27,1563.0,1106.54,456.46
ORD101685,2023-08-21,CUST2186,Mina Smith,London,UK,Store,Card,Electronics,Headphones,JBL Tune 510,2,484.24,295.43,968.48,590.86,377.62
ORD101686,2023-08-12,CUST2001,Noah Johnson,Leeds,UK,Online,Bank Transfer,Clothing,Jeans,Regular Jeans,4,14.88,9.09,59.52,36.36,23.16
ORD101687,2023-11-15,CUST1608,Emma Brown,Edinburgh,UK,Store,PayPal,Beauty,Makeup,Mascara,9,42.42,23.9,381.78,215.1,166.68
ORD101688,2023-03-01,CUST1306,Reza Smith,Edinburgh,UK,Online,Card,Home & Kitchen,Lamp,Desk Lamp,2,68.48,44.68,136.96,89.36,47.6
ORD101689,2023-12-01,CUST2362,Olivia Lee,Bristol,UK,Online,Cash,Electronics,Tablet,iPad 10.2,9,501.85,287.05,4516.65,2583.45,1933.2
ORD101690,2023-08-10,CUST1054,Mina Johnson,Leeds,UK,Online,Bank Transfer,Sports,Running,Running Shorts,7,121.6,93.64,851.2,655.48,195.72
ORD101691,2023-02-06,CUST1982,Mina Lee,Glasgow,UK,Online,PayPal,Beauty,Makeup,Lipstick,10,40.49,30.66,404.9,306.6,98.3
ORD101692,2023-10-05,CUST1332,David Taylor,Glasgow,UK,Store,PayPal,Electronics,Smartwatch,Apple Watch SE,8,747.64,394.54,5981.12,3156.32,2824.8
ORD101693,2023-07-15,CUST1126,Ali Walker,London,UK,Store,Cash,Sports,Fitness,Yoga Mat,1,28.2,18.13,28.2,18.13,10.07
ORD101694,2023-12-18,CUST2963,David Jones,Bristol,UK,Store,Cash,Home & Kitchen,Bedding,Duvet Set,5,184.67,115.93,923.35,579.65,343.7
ORD101695,2023-08-30,CUST1704,Olivia Smith,Birmingham,UK,Online,Card,Clothing,Jacket,Rain Jacket,9,45.91,31.78,413.19,286.02,127.17
ORD101696,2023-11-20,CUST1242,Reza Wilson,Edinburgh,UK,Store,Cash,Books,Comics,Manga Volume,4,5.07,4.01,20.28,16.04,4.24
ORD101697,2023-08-07,CUST2884,Olivia Smith,Leeds,UK,Store,Card,Electronics,Smartwatch,Apple Watch SE,2,247.1,191.53,494.2,383.06,111.14
ORD101698,2023-07-11,CUST1599,Emma Jones,Leeds,UK,Store,Card,Books,Comics,Superhero Comic,6,8.82,5.04,52.92,30.24,22.68
ORD101699,2023-01-17,CUST2871,Noah Taylor,Birmingham,UK,Store,PayPal,Clothing,Dress,Casual Dress,2,35.84,28.63,71.68,57.26,14.42
ORD101700,2023-01-12,CUST2432,John Johnson,Leeds,UK,Store,Cash,Beauty,Makeup,Lipstick,3,5.35,3.7,16.05,11.1,4.95
ORD101701,2023-07-12,CUST1502,Ali Clark,Bristol,UK,Online,Bank Transfer,Electronics,Laptop,Dell Inspiron 15,8,706.17,495.51,5649.36,3964.08,1685.28
ORD101702,2023-01-22,CUST2750,Noah Smith,Leeds,UK,Online,Bank Transfer,Beauty,Makeup,Mascara,3,32.21,25.37,96.63,76.11,20.52
ORD101703,2023-04-30,CUST1603,David Wilson,Southampton,UK,Online,Bank Transfer,Books,Fiction,Novel - Romance,2,36.27,22.86,72.54,45.72,26.82
ORD101704,2023-07-29,CUST1302,John Walker,Manchester,UK,Online,PayPal,Sports,Cycling,Bike Helmet,6,118.93,93.99,713.58,563.94,149.64
ORD101705,2023-11-02,CUST2487,John Walker,Southampton,UK,Store,Card,Clothing,Dress,Evening Dress,3,118.08,74.97,354.24,224.91,129.33
ORD101706,2023-09-27,CUST1234,Mina Martin,Glasgow,UK,Store,Card,Beauty,Haircare,Conditioner,1,68.55,40.49,68.55,40.49,28.06
ORD101707,2023-07-11,CUST2719,David Walker,Edinburgh,UK,Store,Cash,Clothing,Dress,Casual Dress,3,50.9,27.97,152.7,83.91,68.79
ORD101708,2023-06-24,CUST2061,Noah Wilson,Manchester,UK,Store,Card,Sports,Running,Running Shorts,6,49.75,34.68,298.5,208.08,90.42
ORD101709,2023-10-12,CUST1138,Olivia Wilson,London,UK,Online,Card,Clothing,Sweater,Cotton Sweater,3,66.19,37.68,198.57,113.04,85.53
ORD101710,2023-07-23,CUST1194,Reza Smith,London,UK,Store,PayPal,Home & Kitchen,Chair,Dining Chair,9,132.81,81.27,1195.29,731.43,463.86
ORD101711,2023-06-13,CUST2550,Emma Smith,Southampton,UK,Store,Bank Transfer,Electronics,Tablet,Lenovo Tab M10,7,790.9,597.98,5536.3,4185.86,1350.44
ORD101712,2023-09-08,CUST2792,Mina Clark,Manchester,UK,Store,PayPal,Electronics,Smartwatch,Galaxy Watch 4,5,359.34,278.19,1796.7,1390.95,405.75
ORD101713,2023-08-15,CUST1646,David Smith,Birmingham,UK,Online,Bank Transfer,Beauty,Perfume,Eau de Parfum,2,30.7,21.5,61.4,43.0,18.4
ORD101714,2023-01-07,CUST1000,David Smith,Leeds,UK,Online,Cash,Beauty,Haircare,Conditioner,9,77.5,47.82,697.5,430.38,267.12
ORD101715,2023-01-29,CUST1560,Emma Taylor,Manchester,UK,Online,Bank Transfer,Beauty,Skincare,Moisturiser,5,55.99,32.97,279.95,164.85,115.1
ORD101716,2023-02-02,CUST2119,Ali Wilson,London,UK,Online,Card,Electronics,Smartwatch,Apple Watch SE,7,271.74,182.68,1902.18,1278.76,623.42
ORD101717,2023-05-14,CUST1712,Olivia Wilson,London,UK,Online,Card,Books,Fiction,Novel - Mystery,9,39.27,24.97,353.43,224.73,128.7
ORD101718,2023-03-20,CUST1412,Emma Martin,Manchester,UK,Online,Card,Sports,Fitness,Dumbbell Set,4,188.15,145.69,752.6,582.76,169.84
ORD101719,2023-02-27,CUST1537,Sara Brown,London,UK,Store,Card,Clothing,T-Shirt,Graphic Tee,9,37.91,23.52,341.19,211.68,129.51
ORD101720,2023-01-26,CUST2878,John Jones,Bristol,UK,Online,Card,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,1,200.12,131.16,200.12,131.16,68.96
ORD101721,2023-08-14,CUST1428,Sara Wilson,Birmingham,UK,Online,Cash,Home & Kitchen,Bedding,Duvet Set,6,46.87,37.41,281.22,224.46,56.76
ORD101722,2023-10-12,CUST1234,Olivia Lee,Edinburgh,UK,Online,Bank Transfer,Sports,Football,Football Ball,2,153.0,96.59,306.0,193.18,112.82
ORD101723,2023-01-04,CUST1348,David Martin,Bristol,UK,Online,Bank Transfer,Clothing,Jacket,Denim Jacket,8,78.0,41.05,624.0,328.4,295.6
ORD101724,2023-04-09,CUST2779,Ali Walker,London,UK,Store,PayPal,Clothing,Jeans,Slim Fit Jeans,5,64.48,50.25,322.4,251.25,71.15
ORD101725,2023-02-08,CUST2893,Ali Clark,Leeds,UK,Store,Card,Electronics,Laptop,HP Pavilion 14,3,725.55,436.21,2176.65,1308.63,868.02
